county,group,feature,non_null_count,positive_count,positive_rate,missing_rate,reliability_status
Gölcük,subtype,subtype_middle_floor,521,58,0.11132437619961612,0.0,unmapped_extra
Gölcük,subtype,subtype_reverse_duplex,521,10,0.019193857965451054,0.0,unmapped_extra
Gölcük,subtype,subtype_roof_duplex,521,160,0.30710172744721687,0.0,unmapped_extra
Gölcük,subtype,subtype_top_floor,521,34,0.06525911708253358,0.0,unmapped_extra
Gölcük,subtype,subtype_triplex,521,0,0.0,0.0,unmapped_extra
Gölcük,transport,transport_airport,521,1,0.0019193857965451055,0.0,ok
Gölcük,transport,transport_bus_stop,521,243,0.46641074856046066,0.0,ok
Gölcük,transport,transport_e5,521,104,0.19961612284069097,0.0,ok
Gölcük,transport,transport_main_road,521,222,0.42610364683301344,0.0,ok
Gölcük,transport,transport_metro,521,3,0.005758157389635317,0.0,ok
Gölcük,transport,transport_minibus,521,268,0.5143953934740882,0.0,ok
Gölcük,transport,transport_tem,521,7,0.013435700575815739,0.0,ok
Gölcük,transport,transport_train,521,1,0.0019193857965451055,0.0,ok
Gölcük,transport,transport_tram,521,0,0.0,0.0,ok
Gölcük,view,view_bosphorus,521,5,0.009596928982725527,0.0,ok
Gölcük,view,view_city,521,193,0.3704414587332054,0.0,ok
Gölcük,view,view_lake,521,0,0.0,0.0,ok
Gölcük,view,view_nature,521,170,0.32629558541266795,0.0,ok
Gölcük,view,view_park_green,521,176,0.3378119001919386,0.0,ok
Gölcük,view,view_pool,521,17,0.03262955854126679,0.0,ok
Gölcük,view,view_river,521,0,0.0,0.0,ok
Gölcük,view,view_sea,521,125,0.2399232245681382,0.0,ok
Kartepe,front,front_east,631,263,0.41679873217115687,0.0,ok
Kartepe,front,front_north,631,130,0.20602218700475436,0.0,ok
Kartepe,front,front_south,631,267,0.4231378763866878,0.0,ok
Kartepe,front,front_west,631,203,0.32171156893819336,0.0,ok
Kartepe,inside,in_air_conditioner,631,27,0.042789223454833596,0.0,ok
Kartepe,inside,in_builtin_kitchen,631,112,0.1774960380348653,0.0,ok
Kartepe,inside,in_dressing_room,631,29,0.04595879556259905,0.0,ok
Kartepe,inside,in_fiber,631,169,0.26782884310618066,0.0,ok
Kartepe,inside,in_glass_balcony,631,38,0.060221870047543584,0.0,ok
Kartepe,inside,in_heat_glass,631,247,0.39144215530903326,0.0,ok
Kartepe,inside,in_intercom,631,221,0.3502377179080824,0.0,ok
Kartepe,inside,in_laminate_floor,631,278,0.4405705229793978,0.0,ok
Kartepe,inside,in_pantry,631,29,0.04595879556259905,0.0,ok
Kartepe,inside,in_parent_bathroom,631,77,0.12202852614896989,0.0,ok
Kartepe,inside,in_pvc,631,220,0.3486529318541997,0.0,ok
Kartepe,inside,in_smart_home,631,18,0.028526148969889066,0.0,ok
Kartepe,inside,in_steel_door,631,334,0.5293185419968305,0.0,ok
Kartepe,inside,in_terrace,631,121,0.19175911251980982,0.0,ok
Kartepe,nearby,near_city_center,631,252,0.3993660855784469,0.0,ok
Kartepe,nearby,near_hospital,631,336,0.5324881141045958,0.0,ok
Kartepe,nearby,near_lake_zero,631,1,0.001584786053882726,0.0,ok
Kartepe,nearby,near_mall,631,252,0.3993660855784469,0.0,ok
Kartepe,nearby,near_market,631,355,0.5625990491283677,0.0,ok
Kartepe,nearby,near_mosque,631,337,0.5340729001584786,0.0,ok
Kartepe,nearby,near_park,631,305,0.48335974643423135,0.0,ok
Kartepe,nearby,near_pharmacy,631,332,0.526148969889065,0.0,ok
Kartepe,nearby,near_school,631,349,0.5530903328050714,0.0,ok
Kartepe,nearby,near_sea_zero,631,2,0.003169572107765452,0.0,ok
Kartepe,nearby,near_university,631,136,0.21553090332805072,0.0,ok
Kartepe,outside,out_camera,631,161,0.2551505546751189,0.0,ok
Kartepe,outside,out_children_playground,631,145,0.22979397781299524,0.0,ok
Kartepe,outside,out_closed_pool,631,41,0.06497622820919176,0.0,ok
Kartepe,outside,out_generator,631,25,0.039619651347068144,0.0,ok
Kartepe,outside,out_heat_insulation,631,291,0.4611727416798732,0.0,ok
Kartepe,outside,out_hydrofor,631,26,0.04120443740095087,0.0,ok
Kartepe,outside,out_open_pool,631,101,0.1600633914421553,0.0,ok
Kartepe,outside,out_pool,631,105,0.1664025356576862,0.0,ok
Kartepe,outside,out_sauna_hamam,631,53,0.08399366085578447,0.0,ok
Kartepe,outside,out_security,631,104,0.1648177496038035,0.0,ok
Kartepe,outside,out_sound_insulation,631,244,0.3866877971473851,0.0,ok
Kartepe,outside,out_sports_area,631,80,0.12678288431061807,0.0,ok
Kartepe,subtype,subtype_duplex,631,258,0.40887480190174325,0.0,unmapped_extra
Kartepe,subtype,subtype_garden_duplex,631,11,0.017432646592709985,0.0,unmapped_extra
Kartepe,subtype,subtype_middle_floor,631,104,0.1648177496038035,0.0,unmapped_extra
Kartepe,subtype,subtype_reverse_duplex,631,8,0.012678288431061807,0.0,unmapped_extra
Kartepe,subtype,subtype_roof_duplex,631,170,0.2694136291600634,0.0,unmapped_extra
Kartepe,subtype,subtype_top_floor,631,83,0.13153724247226625,0.0,unmapped_extra
Kartepe,subtype,subtype_triplex,631,3,0.004754358161648178,0.0,unmapped_extra
Kartepe,transport,transport_airport,631,54,0.08557844690966719,0.0,ok
Kartepe,transport,transport_bus_stop,631,322,0.5103011093502378,0.0,ok
Kartepe,transport,transport_e5,631,205,0.3248811410459588,0.0,ok
Kartepe,transport,transport_main_road,631,312,0.49445324881141045,0.0,ok
Kartepe,transport,transport_metro,631,14,0.022187004754358162,0.0,ok
Kartepe,transport,transport_minibus,631,281,0.44532488114104596,0.0,ok
Kartepe,transport,transport_tem,631,85,0.1347068145800317,0.0,ok
Kartepe,transport,transport_train,631,30,0.04754358161648178,0.0,ok
Kartepe,transport,transport_tram,631,15,0.02377179080824089,0.0,ok
Kartepe,view,view_bosphorus,631,2,0.003169572107765452,0.0,ok
Kartepe,view,view_city,631,241,0.38193343898573695,0.0,ok
Kartepe,view,view_lake,631,4,0.006339144215530904,0.0,ok
Kartepe,view,view_nature,631,188,0.2979397781299525,0.0,ok
Kartepe,view,view_park_green,631,223,0.35340729001584786,0.0,ok
Kartepe,view,view_pool,631,35,0.0554675118858954,0.0,ok
Kartepe,view,view_river,631,1,0.001584786053882726,0.0,ok
Kartepe,view,view_sea,631,2,0.003169572107765452,0.0,ok
