county,site_project_id,n_listings,known_premium
Darıca,missing,3030,0
İzmit,missing,1659,0
Gebze,missing,1520,0
Başiskele,missing,1231,0
Çayırova,missing,1048,0
Gölcük,missing,931,0
Kartepe,missing,664,0
Körfez,missing,623,0
Derince,missing,545,0
İzmit,izmit::toki_arizli,52,0
Gebze,gebze::gebze_emlak_konutlari_3,32,0
İzmit,izmit::kavanya_koru_sitesi,32,0
Başiskele,basiskele::zeray_gunesi,28,1
Darıca,darica::g_marin_managed_by_divan,20,0
Başiskele,basiskele::bahcekent_konutlari,20,0
İzmit,izmit::yildiz_konutlari,18,0
Darıca,darica::rams_denizkent_bayramoglu,18,0
Kartepe,kartepe::mahal_kartepe,17,0
İzmit,izmit::izmitkent_konutlari_3,17,0
Çayırova,cayirova::meva_anadolu,16,0
İzmit,izmit::sekbanli_toki,16,0
İzmit,izmit::yildizlar_tepesi,16,0
Başiskele,basiskele::altin_vadi,16,0
Başiskele,basiskele::zeray_perla,16,1
İzmit,izmit::tuana_evleri_2,15,0
İzmit,izmit::jasmine_country,15,0
Gölcük,golcuk::mavi_sehir,15,0
Kartepe,kartepe::zeray_esil,14,0
Kartepe,kartepe::480,14,0
Çayırova,cayirova::mopas_bahce_evler,13,0
Kartepe,kartepe::forum_anatolia,12,0
İzmit,izmit::diamond_prestige_2,12,0
Başiskele,basiskele::yuvana_evleri,12,0
İzmit,izmit::yuvam_akarca,12,0
İzmit,izmit::kavanium_833_ada,12,0
Gebze,gebze::toki_gebze,11,0
İzmit,izmit::tuana_evleri_3,11,0
İzmit,izmit::izmitkent_konutlari_5,11,0
Başiskele,basiskele::royal_country,11,0
İzmit,izmit::yahya_kaptan,11,0
İzmit,izmit::kavanya_koru,11,0
Körfez,korfez::emlak_korfezkent_2,11,0
Başiskele,basiskele::royal_city_akkurt,11,0
Çayırova,cayirova::aksu_yasam,11,0
Darıca,darica::es_marin_konaklari,11,0
Başiskele,basiskele::ustpark_afraze,10,0
Başiskele,basiskele::evimiz_kocaeli_sitesi,10,0
Gebze,gebze::gebze_kirazpinar_emlak_konutlari_3_etap,10,0
Gebze,gebze::emlak_gebze_2,10,0
İzmit,izmit::sepetci_toki,10,0
İzmit,izmit::yuvam_turgut_toplu,10,0
İzmit,izmit::kent_konutlari_2,10,0
İzmit,izmit::akcakoca,10,0
Başiskele,basiskele::kirazli_kent,10,0
Başiskele,basiskele::evimiz_kocaeli,10,1
Derince,derince::cinarlikent,10,0
Körfez,korfez::emlak_korfezkent_1,10,0
İzmit,izmit::izmitkent_konutlari_2,9,0
Körfez,korfez::emlak_korfez_kent_sitesi_4,9,0
Darıca,darica::kastel_tatil_koyu,9,0
Çayırova,cayirova::ozgunkent,9,0
Gebze,gebze::fiyaka_gebze,9,0
Gölcük,golcuk::vadi_degirmendere,9,0
İzmit,izmit::akcakent_2,9,0
Başiskele,basiskele::yakamoz_konutlari,8,0
Başiskele,basiskele::orka_life_2,8,1
İzmit,izmit::saray_evleri_anemon,8,0
Derince,derince::safir_konaklari,8,0
İzmit,izmit::vadi_izmit_sitesi,8,0
Darıca,darica::g_marin_divan,8,0
İzmit,izmit::zeray_dora_hill,8,0
Körfez,korfez::emlak_korfez_kent_3,8,0
Başiskele,basiskele::mamik_reform,8,0
Başiskele,basiskele::ustgrup_mezire,8,1
İzmit,izmit::tuana,7,0
Gölcük,golcuk::toki_sivritepe,7,0
Gebze,gebze::yildiz_evleri,7,0
Gölcük,golcuk::kavanium,7,0
Kartepe,kartepe::beykoz_evleri_1,7,0
İzmit,izmit::maykon_smart_plus,7,0
Kartepe,kartepe::dorukpark,7,0
İzmit,izmit::semt_kocaeli_sitesi,7,0
İzmit,izmit::kiptas_cinar,7,0
Başiskele,basiskele::zeraykent_yuvacik,7,0
İzmit,izmit::bagcesme_modern,7,0
İzmit,izmit::dorukkent,7,0
Gebze,gebze::toki_gebze_site_yonetimi,6,0
İzmit,izmit::vadi_izmit,6,0
İzmit,izmit::kent,6,0
Derince,derince::inci_evleri_sitesi,6,0
İzmit,izmit::golkent_turkuaz,6,0
Gölcük,golcuk::true_life,6,0
Gebze,gebze::beytepe_konaklari,6,0
Kartepe,kartepe::eksioglu_kardelen,6,0
İzmit,izmit::myra_sitesi_3,6,0
Çayırova,cayirova::arpalist,6,0
İzmit,izmit::vesta_park,6,0
Darıca,darica::marina_plus,6,0
Gebze,gebze::iskar_pasa_konaklari,6,0
Çayırova,cayirova::gokturk,6,0
Çayırova,cayirova::sandoz_city,6,0
Darıca,darica::yurttas,6,0
Darıca,darica::yelken_kaya_korfez,6,0
Kartepe,kartepe::gate_41_masukiye,6,0
Çayırova,cayirova::guzeltepe,6,0
Kartepe,kartepe::karcity,6,0
Başiskele,basiskele::zeray_korupark,6,1
Kartepe,kartepe::emar_delux,6,0
Gebze,gebze::yesilkent,5,0
Başiskele,basiskele::alizepark_city,5,1
İzmit,izmit::oluklu_bagcesme,5,0
İzmit,izmit::ogretmenler,5,0
İzmit,izmit::armadakent_3,5,0
Kartepe,kartepe::doga_kent,5,0
İzmit,izmit::dora_hill,5,0
Kartepe,kartepe::sarimese_konaklari,5,0
Çayırova,cayirova::gok_deniz,5,0
Çayırova,cayirova::cagdas_kent,5,0
Darıca,darica::royal_panorama,5,0
Darıca,darica::kayakent_konaklari,5,0
Başiskele,basiskele::esila_park,5,0
Gebze,gebze::marka_kent,5,0
Kartepe,kartepe::kartepe_konaklari,5,0
Kartepe,kartepe::kartepe_kent,5,0
İzmit,izmit::alan_park,5,0
Kartepe,kartepe::kartepe_konutlari_2,5,0
İzmit,izmit::akcakent_1,5,0
Başiskele,basiskele::sembol_kent,5,0
İzmit,izmit::iztop_park,5,0
Gebze,gebze::doktor_kent,5,0
Başiskele,basiskele::elitium_trio,5,0
İzmit,izmit::golden_park,5,0
Derince,derince::yelkent_korupark,5,0
İzmit,izmit::humeyra_park,5,0
Başiskele,basiskele::panoramakent_1,5,0
Kartepe,kartepe::yelkent_vaha,5,0
İzmit,izmit::truva,5,0
İzmit,izmit::yuvam_garden,5,0
Körfez,korfez::korfez_kavanium_sitesi_1203_ada_14,5,0
Çayırova,cayirova::akse_life,5,0
Körfez,korfez::baris_kent,5,0
Kartepe,kartepe::zeray_effect_kartepe,4,0
Gölcük,golcuk::sehri_torunoglu,4,0
İzmit,izmit::green_hill_city,4,0
Gölcük,golcuk::mercan_bagkent,4,0
Gölcük,golcuk::kavanium_2,4,0
Başiskele,basiskele::emar_delux_yuvacik,4,0
Başiskele,basiskele::elitium_park,4,0
İzmit,izmit::efdal_mai,4,0
İzmit,izmit::erenler_cedit,4,0
Gebze,gebze::asil_yapi,4,0
İzmit,izmit::kentsa,4,0
İzmit,izmit::kent_konutlari_3,4,0
Başiskele,basiskele::mavi_yesil_park,4,0
Derince,derince::yildirim_park,4,0
Başiskele,basiskele::teras_marmara,4,0
İzmit,izmit::kavanium_832_ada,4,0
Başiskele,basiskele::ritim_vadi_evleri,4,0
Derince,derince::yelkent_safir_konaklari,4,0
Kartepe,kartepe::zeray_mahal_kartepe,4,0
Darıca,darica::murat_tatil,4,0
Körfez,korfez::gizli_bahce_konaklari,4,0
Darıca,darica::marina_plus_bayramoglu,4,0
Başiskele,basiskele::iskar_elit_kent,4,0
İzmit,izmit::turkoz_insaat_plajyolu_bozdag,4,0
Körfez,korfez::ogretmenler,4,0
Darıca,darica::green_life,4,0
Gebze,gebze::yayla,4,0
Başiskele,basiskele::my_yaka,4,0
Başiskele,basiskele::megatron_azize,4,0
Başiskele,basiskele::aurapark,4,0
Başiskele,basiskele::oluklu_life,4,0
Gebze,gebze::gavize_park,4,0
Başiskele,basiskele::akademik_elit_park,4,0
İzmit,izmit::yelkent_tetra,4,0
İzmit,izmit::vera_house_1,4,0
Kartepe,kartepe::saglik_kent,4,0
Kartepe,kartepe::sudeks_dorukkent_sitesi_1,4,0
Kartepe,kartepe::sudeks_dorukkent_sitesi_2,4,0
Çayırova,cayirova::gold_city,4,0
Derince,derince::camlik,4,0
Kartepe,kartepe::kartepe_kent_meydaninda,4,0
Derince,derince::derince_park,4,0
İzmit,izmit::tadu_concept,4,0
İzmit,izmit::cepni_up_town_evleri_2,4,0
İzmit,izmit::diamond_boutioue,4,0
İzmit,izmit::tavsantepe_toki,4,0
İzmit,izmit::terrace_yahyakaptan,4,0
İzmit,izmit::ozgur,4,0
Körfez,korfez::huzur,4,0
Çayırova,cayirova::alparslan,4,0
Çayırova,cayirova::palmiye,4,0
Çayırova,cayirova::anka_yapi,4,0
İzmit,izmit::mega,4,0
Başiskele,basiskele::zeray_kent,4,0
Derince,derince::basin,4,0
İzmit,izmit::armonia,4,0
Başiskele,basiskele::ust_park_yuvacik,3,0
İzmit,izmit::emniyetciler,3,0
Başiskele,basiskele::yesilkent_kalici,3,0
Gölcük,golcuk::kurtulus,3,0
İzmit,izmit::hatipoglu,3,0
Derince,derince::olivia_park,3,0
İzmit,izmit::innovia_terrace,3,0
Gölcük,golcuk::rakicioglu_sitesi_2,3,0
Başiskele,basiskele::ustgrup_lifeside,3,0
Gölcük,golcuk::demirsoy,3,0
Gölcük,golcuk::deniz_as,3,0
Gebze,gebze::boran_bloklari,3,0
Gebze,gebze::gebze_trend,3,0
Gebze,gebze::erengul_yasam,3,0
Gebze,gebze::emlak_gebze_3,3,0
Gebze,gebze::kristal_cam,3,0
Gebze,gebze::deniz,3,0
Başiskele,basiskele::orka_life,3,0
Başiskele,basiskele::oksijen_konaklari,3,0
Gebze,gebze::emlak_gebze_1,3,0
Başiskele,basiskele::mahall_yuvacik_2,3,0
Başiskele,basiskele::asrin,3,0
Gebze,gebze::efem,3,0
Gebze,gebze::vadipark,3,0
Derince,derince::esnaflar_kooperatifi,3,0
İzmit,izmit::gokce,3,0
İzmit,izmit::golpark_star_life,3,0
İzmit,izmit::kavan_life_gundogdu,3,0
Başiskele,basiskele::my_house_yuvacik,3,0
Başiskele,basiskele::royal_life,3,1
İzmit,izmit::jasmin_country,3,0
Başiskele,basiskele::panoramakent_4,3,0
Başiskele,basiskele::parla_100_yil,3,0
Gebze,gebze::yenikent_bogazici,3,0
Gebze,gebze::yildiz_bloklari,3,0
Gölcük,golcuk::altinsehir,3,0
Başiskele,basiskele::seyri_vadi,3,0
İzmit,izmit::iztop_park_evleri_831_ada,3,0
Başiskele,basiskele::marmara_elit,3,0
Derince,derince::yenikent_toki,3,0
Gölcük,golcuk::hasdayi,3,0
Başiskele,basiskele::duru_park,3,0
Kartepe,kartepe::atakent_evleri_152_ada,3,0
İzmit,izmit::solin,3,0
Başiskele,basiskele::doga_evleri,3,0
Başiskele,basiskele::terra_nova,3,0
Başiskele,basiskele::twinkle_life,3,0
Kartepe,kartepe::marmara_34,3,0
Kartepe,kartepe::modern_2,3,0
İzmit,izmit::mira,3,0
İzmit,izmit::mk_royal,3,0
Derince,derince::bariskent,3,0
İzmit,izmit::mimkon_yasam,3,0
Kartepe,kartepe::konak,3,0
Darıca,darica::cami_mahallesi,3,0
Darıca,darica::beyaz_saray,3,0
Darıca,darica::yelkenkaya_deniz_evler,3,0
İzmit,izmit::asrin_saraylari_2,3,0
Kartepe,kartepe::carpediem_kartepe,3,0
Kartepe,kartepe::casaba,3,0
İzmit,izmit::tam_gun,3,0
İzmit,izmit::doga_park,3,0
İzmit,izmit::bayindirlik,3,0
İzmit,izmit::cb_atlas_tan_la_vida_city,3,0
İzmit,izmit::campus_istanbul,3,0
Darıca,darica::alya,3,0
Başiskele,basiskele::yuvacik_vadi,3,0
Kartepe,kartepe::butik_site,3,0
İzmit,izmit::osmanli_konaklari,3,0
Kartepe,kartepe::kartepe_fsm_de,3,0
İzmit,izmit::anadolu,3,0
İzmit,izmit::armadakent_5,3,0
İzmit,izmit::akademic_life_2,3,0
Çayırova,cayirova::ankaryum_rezidence,3,0
Kartepe,kartepe::my_life_kartepe,3,0
Çayırova,cayirova::akse_yasam,3,0
Darıca,darica::obitas_tatil,3,0
Darıca,darica::havuzlu,3,0
Körfez,korfez::turkoz_ata,3,0
Körfez,korfez::turkoz_park,3,0
Darıca,darica::doga_evleri,3,0
Darıca,darica::erguvan,3,0
Çayırova,cayirova::cansu_park,3,0
Çayırova,cayirova::aymac,3,0
Çayırova,cayirova::birr_sehir,3,0
Kartepe,kartepe::sudeks_busekent,3,0
Kartepe,kartepe::tuana,3,0
Kartepe,kartepe::tuana_evleri_1,3,0
Kartepe,kartepe::vefakent_saklibahce,3,0
Körfez,korfez::emin_aga,3,0
Kartepe,kartepe::zaferan,3,0
Körfez,korfez::emlak_korfezkent_4,3,0
Körfez,korfez::er_ay,3,0
Körfez,korfez::emlak_korfezkent_1930_ada_4,3,0
Darıca,darica::net_den,3,0
Körfez,korfez::emlak_korfez_kent_sitesi_2,3,0
Darıca,darica::manolya,3,0
Körfez,korfez::kavanium_korfez,3,0
Körfez,korfez::ilimtepe_kalici,3,0
Gebze,gebze::mabeyn,3,0
Başiskele,basiskele::helin,3,0
Gebze,gebze::imza_residence_2,3,0
İzmit,izmit::umutkent,3,0
Başiskele,basiskele::basiskele_de,3,0
İzmit,izmit::yelkent_alfa,3,0
İzmit,izmit::yelken_park,2,0
İzmit,izmit::vista,2,0
İzmit,izmit::visinya,2,0
Başiskele,basiskele::basiskele_de_havuzlu,2,0
Başiskele,basiskele::bahama,2,0
Gebze,gebze::iskar_selale,2,0
Gebze,gebze::imza,2,0
Gebze,gebze::gunes,2,0
İzmit,izmit::zenan,2,0
Başiskele,basiskele::ceneviz_adalari,2,0
Başiskele,basiskele::bulvar,2,0
İzmit,izmit::ufuk,2,0
İzmit,izmit::turkuaz_park,2,0
İzmit,izmit::turkoz,2,0
Gebze,gebze::sunali_evler,2,0
Gebze,gebze::soylukent,2,0
Gebze,gebze::selale,2,0
Gebze,gebze::ruzgar,2,0
Gebze,gebze::match_colors,2,0
İzmit,izmit::remax_effect_ten_gundogdu_bayindirlik,2,0
Başiskele,basiskele::kardelen,2,0
Başiskele,basiskele::fatih_mahallesinde,2,0
İzmit,izmit::plajyolunda,2,0
İzmit,izmit::ozum,2,0
Körfez,korfez::sehr_i_seyir_konaklari,2,0
Körfez,korfez::schneider_sahin,2,0
Körfez,korfez::ozcanlar_carsi,2,0
Körfez,korfez::korfezim_konaklari,2,0
Körfez,korfez::korfez_kalici,2,0
Körfez,korfez::korfez_belediyesi_ilimtepe_kalici_konutlari_6,2,0
Körfez,korfez::korfez_belediyesi_ilimtepe_kalici_konutlari_1544,2,0
Körfez,korfez::kavanium_korfez_sitesi_1203_ada_16,2,0
İzmit,izmit::sehr_i_naz,2,0
İzmit,izmit::sea_life_41,2,0
İzmit,izmit::sea_life,2,0
Körfez,korfez::emlak_korfez_kent_sitesi_3,2,0
Körfez,korfez::emlak_korfez_kent_sitesi_1,2,0
Darıca,darica::seckinler,2,0
Darıca,darica::sancaktepe,2,0
Darıca,darica::sahil_konaklari,2,0
Darıca,darica::pirlanta,2,0
Çayırova,cayirova::aksede,2,0
Darıca,darica::emek_mah,2,0
Darıca,darica::eksen_gyd,2,0
Darıca,darica::darica_merkez_de,2,0
Körfez,korfez::ulas,2,0
Darıca,darica::golden_city,2,0
Darıca,darica::fsm_cad_uzeri,2,0
Darıca,darica::eylul,2,0
Darıca,darica::ozden_evler,2,0
Darıca,darica::obitas_sahil,2,0
Kartepe,kartepe::son_kartepe_fsm_akev,2,0
Darıca,darica::tuzla_cad_uzeri_butik,2,0
Darıca,darica::sindoma_city,2,0
Darıca,darica::sila,2,0
Kartepe,kartepe::ritim_kartepe,2,0
Çayırova,cayirova::cagdaskent_konutlari_2,2,0
Çayırova,cayirova::cagdaskent_700_ada,2,0
Çayırova,cayirova::butik_site,2,0
Çayırova,cayirova::birr_sehir_1,2,0
Çayırova,cayirova::alb_akse_life,2,0
Kartepe,kartepe::pasa_park_evleri_13,2,0
Kartepe,kartepe::pasa_park_evleri_12,2,0
Kartepe,kartepe::mona_vadi,2,0
Kartepe,kartepe::mk_elegance,2,0
Kartepe,kartepe::mercan,2,0
Darıca,darica::yakamoz,2,0
Darıca,darica::vizyon_emlak_tan,2,0
Çayırova,cayirova::toki_bloklari,2,0
Darıca,darica::bizimkoy,2,0
Darıca,darica::bayramoglu_zen,2,0
Darıca,darica::bayramoglu_butik,2,0
Çayırova,cayirova::sekerpinar_gocmen,2,0
Çayırova,cayirova::pasific_aura,2,0
Çayırova,cayirova::parkova,2,0
Darıca,darica::darica,2,0
Darıca,darica::cami_mahallesi_butik,2,0
Çayırova,cayirova::mercury_city,2,0
Çayırova,cayirova::happy_town_plus,2,0
Kartepe,kartepe::kartepe_de_havuzlu,2,0
Kartepe,kartepe::kartepe_de,2,0
Kartepe,kartepe::kartepe_cadde_life,2,0
Derince,derince::blue_sky,2,0
Derince,derince::batikent,2,0
Kartepe,kartepe::kamelya,2,0
Kartepe,kartepe::k_h_eksioglu_insaat_limited_sirketi,2,0
Kartepe,kartepe::hursoy_nefes_kartepe,2,0
İzmit,izmit::normcity,2,0
İzmit,izmit::nergis,2,0
Başiskele,basiskele::kullar_tepecik_mah,2,0
İzmit,izmit::mk_teras,2,0
İzmit,izmit::almira,2,0
İzmit,izmit::akkus,2,0
İzmit,izmit::akar,2,0
Çayırova,cayirova::vizyon,2,0
İzmit,izmit::armadakent_2,2,0
Darıca,darica::alya_evleri_2,2,0
İzmit,izmit::armada_kent_5,2,0
İzmit,izmit::anakent,2,0
İzmit,izmit::oluklu_ozon,2,0
Kartepe,kartepe::ertugrul_gazi_de,2,0
Kartepe,kartepe::effect_kartepe,2,0
Kartepe,kartepe::dosteller,2,0
Derince,derince::ekin,2,0
Kartepe,kartepe::cinar,2,0
İzmit,izmit::tarcanlardan_gundogdu_eren_life,2,0
İzmit,izmit::dunya_bankasi,2,0
İzmit,izmit::dogus,2,0
İzmit,izmit::cef_city_golpark,2,0
Başiskele,basiskele::yuvacik_kalici_konutlari_2_ada,2,0
İzmit,izmit::burcin,2,0
İzmit,izmit::balaban_yuksel,2,0
İzmit,izmit::bagcesmede,2,0
Başiskele,basiskele::erguvan_konaklari,2,0
Başiskele,basiskele::egimsiz,2,0
Başiskele,basiskele::dream_gardens,2,0
Kartepe,kartepe::atakent_evleri_142_ada,2,0
Gölcük,golcuk::versay_yamac_evler,2,0
Derince,derince::kalici_konutlar,2,0
Derince,derince::goktas,2,0
Başiskele,basiskele::villa_liva,2,0
Başiskele,basiskele::ustpark_yuvacik,2,0
Başiskele,basiskele::ust_park_atakent,2,0
İzmit,izmit::flora_park,2,0
İzmit,izmit::feza,2,0
İzmit,izmit::erenkaya_park,2,0
Başiskele,basiskele::yesilyurt,2,0
Başiskele,basiskele::yakut_konaklari,2,0
Derince,derince::eston_derince,2,0
Gölcük,golcuk::turkuaz,2,0
Gölcük,golcuk::tolga,2,0
Gölcük,golcuk::tasdan_premium_city,2,0
Gölcük,golcuk::sirinkent_kalici_konutlari_30_ada,2,0
Gölcük,golcuk::sengun,2,0
Gölcük,golcuk::sahan_torunogullari,2,0
Gölcük,golcuk::ozgururkent,2,0
Derince,derince::nasas_ozlem,2,0
Gölcük,golcuk::olkar_safir,2,0
Gölcük,golcuk::olkar_atasehir,2,0
Başiskele,basiskele::secret_garden,2,0
İzmit,izmit::iremkent,2,0
İzmit,izmit::inci_evleri,2,0
İzmit,izmit::hanife_sultan,2,0
İzmit,izmit::guney_park_cayirkoy,2,0
İzmit,izmit::gulacti_deniz_konaklari,2,0
İzmit,izmit::golkay_star_life,2,0
İzmit,izmit::full,2,0
Gölcük,golcuk::ocak,2,0
Gölcük,golcuk::metropolitan_grey_effect,2,0
Gölcük,golcuk::ilica_evleri_3,2,0
Gölcük,golcuk::golcuk_kavanium_2,2,0
Derince,derince::zumrut,2,0
Derince,derince::yesilvadi,2,0
Derince,derince::yelkent_zirve,2,0
Gölcük,golcuk::ervatan,2,0
İzmit,izmit::kent_tuana,2,0
İzmit,izmit::kavanyum_bagcesme,2,0
Başiskele,basiskele::may_kent_2,2,0
İzmit,izmit::izmit_kavanium_sitesi,2,0
Başiskele,basiskele::tanta_emlak_tan,2,0
Gölcük,golcuk::erguder,2,0
Gölcük,golcuk::elit_park,2,0
Gölcük,golcuk::doga_sitesi,2,0
Gölcük,golcuk::deniz_yildizi,2,0
Gölcük,golcuk::degirmendere_modern,2,0
Gölcük,golcuk::degirmendere_konaklari,2,0
Gölcük,golcuk::cumhuriyet,2,0
Gebze,gebze::beytepe_my,2,0
Gebze,gebze::ari_konak_siteleri,2,0
Gölcük,golcuk::baris_vizyon_deluxe_3,2,0
Gölcük,golcuk::baris_park_evleri_1,2,0
Gölcük,golcuk::balaban_city,2,0
İzmit,izmit::kavanium_evleri_819_ada,2,0
İzmit,izmit::kavanium,2,0
Başiskele,basiskele::rose_garden,2,0
İzmit,izmit::masiva_kozluk,2,0
İzmit,izmit::lilyum_park_4,2,0
İzmit,izmit::lilyum_park_3,2,0
İzmit,izmit::kurucesme_deniz_manzarali,2,0
İzmit,izmit::kiptas_cinar_evler,2,0
Gölcük,golcuk::azra_6,2,0
Gölcük,golcuk::ata_1,2,0
Gölcük,golcuk::100_yil_bariser,2,0
Gebze,gebze::yildiz_park,2,0
Gebze,gebze::yildirim,2,0
Gebze,gebze::ulfet,2,0
Gebze,gebze::emlak_gebze_2_etap_5784,2,0
Gebze,gebze::emlak,2,0
İzmit,izmit::yuvam_akarca_evleri_10_ada,2,0
Başiskele,basiskele::manar_yuvacik_3,2,0
Başiskele,basiskele::manar_yuvacik,2,0
Başiskele,basiskele::manar_terrace,2,0
Başiskele,basiskele::mamik_life,2,1
Başiskele,basiskele::lotus_mahza,2,0
Başiskele,basiskele::lotus,2,0
Başiskele,basiskele::panoramakent_2,2,0
Gebze,gebze::durupark,2,0
Gebze,gebze::denizkent,2,0
Gebze,gebze::gebze_emlak_konutlari_2,2,0
Gebze,gebze::trend,2,0
Gebze,gebze::tatlikuyu_vadi,2,0
İzmit,izmit::vadikent_4,2,0
İzmit,izmit::vadi_residence,2,0
İzmit,izmit::up_town_evleri_1,2,0
Gebze,gebze::gebze_tatlikuyu_vadi,2,0
Gebze,gebze::gebze_kirazpinar_emlak_konutlari_3,2,0
Gebze,gebze::gebze_kirazpinar,2,0
İzmit,izmit::zorlu,2,0
Gebze,gebze::koru,2,0
Gebze,gebze::kontakt_city,2,0
Başiskele,basiskele::akasya_modern,2,0
Başiskele,basiskele::akven_armoni_teras,1,0
Başiskele,basiskele::altinkent,1,0
Başiskele,basiskele::altinkent_kalici_konutlari_3_ada,1,0
Başiskele,basiskele::altinkent_kalici_konutlari_5_ada,1,0
Başiskele,basiskele::altinkent_kalici_konutlari_6_ada,1,0
Başiskele,basiskele::barbaros_mahallesinde,1,0
Başiskele,basiskele::barbaros_mah,1,0
Başiskele,basiskele::barbaros,1,0
Başiskele,basiskele::bahcecik_kalici_konutlar,1,0
Başiskele,basiskele::bahama_insaat,1,0
Başiskele,basiskele::aydinkent_kalici_konutlari_20_ada,1,0
Başiskele,basiskele::aydinkent_kalici_konutlari_19_ada,1,0
İzmit,izmit::vere_house_2,1,0
İzmit,izmit::venedik,1,0
İzmit,izmit::vega,1,0
İzmit,izmit::vefa,1,0
İzmit,izmit::vadikent,1,0
İzmit,izmit::uygun,1,0
