raw_name,proposed_canonical_id,reason,frequency,mean_residual,needs_manual_review,mean_price,median_price
Manar Yuvacık,manar_yuvacik,low_freq_kept_separate_review,2,,True,40638.57,40638.57
Manar Yuvacık 3,manar_yuvacik_3,low_freq_kept_separate_review,2,,True,40111.365000000005,40111.365000000005
pasadag mh'de konsept talha park,pasadag_mh_de_konsept_talha_park,low_freq_kept_separate_review,1,,True,41807.91,41807.91
yuvacik doga evleri,yuvacik_doga,low_freq_kept_separate_review,1,,True,32333.33,32333.33
basiskele tinaztepede site,tinaztepede,low_freq_kept_separate_review,1,,True,48843.28,48843.28
sahibinden satilik site,sahibinden,low_freq_kept_separate_review,1,,True,38823.53,38823.53
Temizel Tepe Loft,temizel_tepe_loft,low_freq_kept_separate_review,1,,True,52777.78,52777.78
yuvacik eksioglu metsan evleri,yuvacik_eksioglu_metsan,low_freq_kept_separate_review,1,,True,54597.7,54597.7
yuvacik manar sitesi,yuvacik_manar,low_freq_kept_separate_review,1,,True,43846.15,43846.15
Panoramakent 4,panoramakent_4,low_freq_kept_separate_review,2,,True,46300.425,46300.425
Panoramakent 4,panoramakent,near_dict_not_merged_conservative,2,,True,,
Mahall Yuvacık 2,mahall_yuvacik_2,low_freq_kept_separate_review,2,,True,44758.065,44758.065
Emar Delüx Yuvacık,emar_delux_yuvacik,low_freq_kept_separate_review,2,,True,35000.0,35000.0
konut kredili dusuk faiz yuksek konforlu site,kredili_dusuk_faiz_yuksek_konforlu,low_freq_kept_separate_review,1,,True,50000.0,50000.0
Manar Terrace,manar_terrace,low_freq_kept_separate_review,2,,True,40307.92,40307.92
Yuvacık Kalıcı Konutları 2 Ada,yuvacik_kalici_konutlari_2_ada,low_freq_kept_separate_review,2,,True,32663.635000000002,32663.635000000002
Yuvacık Kalıcı Konutları 2 Ada,yuvacik_kalici_konutlari_2_ada,low_freq_kept_separate_review,2,,True,32663.635000000002,32663.635000000002
basiskele yesilyurt mah.durupark evleri,yesilyurt_mah_durupark,low_freq_kept_separate_review,1,,True,48058.25,48058.25
bloklu butik site,bloklu_butik,low_freq_kept_separate_review,1,,True,34160.0,34160.0
Asrın Evleri Sitesi,asrin,low_freq_kept_separate_review,1,,True,37666.67,37666.67
Durupark Evleri Sitesi,durupark,low_freq_kept_separate_review,1,,True,41739.13,41739.13
yuvacik'ta prestijli site,yuvacik_ta_prestijli,low_freq_kept_separate_review,1,,True,35714.29,35714.29
basiskele'de butik site,basiskele_de_butik,low_freq_kept_separate_review,1,,True,41903.23,41903.23
Panoramakent 3,panoramakent_3,low_freq_kept_separate_review,2,,True,58273.81,58273.81
Panoramakent 3,panoramakent,near_dict_not_merged_conservative,2,,True,,
Duru Park Evleri,duru_park,low_freq_kept_separate_review,2,,True,34883.335,34883.335
Gün Işığı Sitesi,gun_isigi,low_freq_kept_separate_review,1,,True,35652.17,35652.17
basiskele yesilyurt mahallesin'de site,yesilyurt_mahallesin_de,low_freq_kept_separate_review,1,,True,32708.33,32708.33
Bulvar Başiskele Sitesi,bulvar,low_freq_kept_separate_review,2,,True,51688.655,51688.655
Yuvacık Kalıcı Konutları 10 Ada,yuvacik_kalici_konutlari_10_ada,low_freq_kept_separate_review,1,,True,27333.33,27333.33
Anatolia Evleri,anatolia,low_freq_kept_separate_review,1,,True,45112.78,45112.78
Panoramakent 1,panoramakent_1,low_freq_kept_separate_review,1,,True,45208.33,45208.33
Panoramakent 1,panoramakent,near_dict_not_merged_conservative,1,,True,,
erenoglu gm'den satilik site,erenoglu_gm_den,low_freq_kept_separate_review,1,,True,60185.19,60185.19
Bulvar Başiskele Sitesi,bulvar,low_freq_kept_separate_review,2,,True,51688.655,51688.655
aydinkent kalici konutlari,aydinkent_kalici,low_freq_kept_separate_review,1,,True,30909.09,30909.09
basiskele'de asev muhit sitesi,basiskele_de_asev_muhit,low_freq_kept_separate_review,1,,True,53333.33,53333.33
Terasta Life,terasta_life,low_freq_kept_separate_review,1,,True,36363.64,36363.64
Duru Park Evleri,duru_park,low_freq_kept_separate_review,2,,True,34883.335,34883.335
Yuvacık Kalıcı Konutları 1 Ada,yuvacik_kalici_konutlari_1_ada,low_freq_kept_separate_review,1,,True,34347.83,34347.83
arakat asansorlu butik site,asansorlu_butik,low_freq_kept_separate_review,1,,True,39600.0,39600.0
Panoramakent 2 Sitesi,panoramakent_2,low_freq_kept_separate_review,2,,True,57160.0,57160.0
Panoramakent 2 Sitesi,panoramakent,near_dict_not_merged_conservative,2,,True,,
yuksek giris butik site,yuksek_giris_butik,low_freq_kept_separate_review,1,,True,35000.0,35000.0
Panoramakent 3,panoramakent_3,low_freq_kept_separate_review,2,,True,58273.81,58273.81
Panoramakent 3,panoramakent,near_dict_not_merged_conservative,2,,True,,
Torpidocular Sitesi,torpidocular,low_freq_kept_separate_review,1,,True,30769.23,30769.23
Panoramakent 2 Sitesi,panoramakent_2,low_freq_kept_separate_review,2,,True,57160.0,57160.0
Panoramakent 2 Sitesi,panoramakent,near_dict_not_merged_conservative,2,,True,,
Clover Premium,clover_premium,low_freq_kept_separate_review,1,,True,42812.5,42812.5
Natura Life Yuvacık,natura_life_yuvacik,low_freq_kept_separate_review,1,,True,63186.81,63186.81
Emar Delüx Yuvacık,emar_delux_yuvacik,low_freq_kept_separate_review,2,,True,35000.0,35000.0
Cevizli Vadi Evleri,cevizli_vadi,low_freq_kept_separate_review,1,,True,45000.0,45000.0
My Yaka Sitesi,my_yaka,low_freq_kept_separate_review,2,,True,38444.445,38444.445
basiskele yaylacik mh.'de havuzlu site,yaylacik_mh_de_havuzlu,low_freq_kept_separate_review,1,,True,46333.33,46333.33
İşkar Elit Kent,iskar_elit_kent,low_freq_kept_separate_review,2,,True,36703.020000000004,36703.020000000004
basiskele kullar yakacik'ta kacirilmayacak butik site,kullar_yakacik_ta_kacirilmayacak_butik,low_freq_kept_separate_review,1,,True,44285.71,44285.71
Kuba Sitesi,kuba,low_freq_kept_separate_review,1,,True,28461.54,28461.54
Küçük Yalı Evleri Sitesi,kucuk_yali,low_freq_kept_separate_review,1,,True,45145.63,45145.63
Yakut Konakları Sitesi,yakut_konaklari,low_freq_kept_separate_review,2,,True,35731.979999999996,35731.979999999996
Terra Nova Evleri,terra_nova,low_freq_kept_separate_review,2,,True,47045.455,47045.455
Aydınkent Kalıcı Konutları 19 Ada,aydinkent_kalici_konutlari_19_ada,low_freq_kept_separate_review,1,,True,30454.55,30454.55
basiskele barbaros mah. site,barbaros_mah,low_freq_kept_separate_review,1,,True,30962.34,30962.34
basiskele yuvacikta site,yuvacikta,low_freq_kept_separate_review,1,,True,57500.0,57500.0
cb mahall'den tinaztepede site,cb_mahall_den_tinaztepede,low_freq_kept_separate_review,1,,True,31750.0,31750.0
merkezde essiz bir proje,merkezde_essiz_bir,low_freq_kept_separate_review,1,,True,56666.67,56666.67
basiskele pasadag 100. yil parla sit,pasadag_100_yil_parla,low_freq_kept_separate_review,1,,True,50000.0,50000.0
birikim gayrimenkulden site,birikim_gayrimenkulden,low_freq_kept_separate_review,1,,True,29350.0,29350.0
Mahall Yuvacık 2,mahall_yuvacik_2,low_freq_kept_separate_review,2,,True,44758.065,44758.065
Yeşilkent Kalıcı Konutları,yesilkent_kalici,low_freq_kept_separate_review,2,,True,29979.165,29979.165
Polen Park Sitesi,polen_park,low_freq_kept_separate_review,1,,True,26428.57,26428.57
